episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
33920,3107487,8.0,48,12.8,15.06,0.34436460863798857,100000,"[0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 1, 0, 5, 5, 5, 5, 4, 1, 1, 0, 1, 1, 5, 5, 5, 3, 3, 3, 3, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 3, 2, 2, 2]"
33930,3108534,66.0,333,18.7,15.31,0.923756055533886,100000,"[4, 4, 4, 4, 4, 1, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 5, 5, 5, 1, 1, 0, 1, 1, 1, 0, 0, 1, 4, 4, 4, 4, 4, 5, 3, 3, 5, 5, 1, 1, 3, 1, 1, 5, 0, 1, 1, 5, 5, 1, 3, 3, 5, 5, 3, 3, 3, 3, 5, 5, 5, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 2, 1, 1, 0, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 0, 1, 1, 1, 0, 3, 1, 3, 2, 1, 1, 1, 1, 2, 0, 5, 2, 2, 2, 2, 1, 1, 1, 3, 3, 5, 3, 3, 2, 3, 3, 5, 1, 1, 5, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 3, 3, 3, 3, 3, 3, 3, 5, 5, 1, 3, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 4, 5, 1, 0, 0, 4, 1, 1, 3, 3, 3, 5, 1, 1, 4, 2, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 2, 0, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 5, 1, 1, 1, 1, 1, 1, 0, 3, 3, 5, 3, 3, 3, 1, 3, 5, 4, 5, 0, 2, 4, 2, 4, 4, 0, 0, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 0, 0, 4, 3, 3, 3, 3, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 3, 2, 3, 1, 1, 1, 1, 3, 1, 1, 1]"
33940,3109732,0.0,12,19.4,15.91,0.1087276991456747,100000,"[2, 2, 2, 1, 3, 3, 3, 1, 1, 3, 1, 1]"
33950,3111006,7.0,62,20.7,16.32,0.3488135803490877,100000,"[3, 3, 3, 1, 2, 1, 1, 3, 5, 3, 5, 5, 5, 4, 4, 2, 4, 4, 4, 1, 1, 1, 1, 2, 3, 0, 5, 1, 2, 5, 3, 3, 5, 5, 1, 3, 2, 1, 1, 1, 4, 4, 3, 1, 5, 4, 5, 1, 4, 2, 4, 3, 5, 3, 3, 1, 3, 3, 3, 3, 3, 5]"
33960,3112396,34.0,181,23.7,17.14,0.9510026662610471,100000,"[5, 5, 5, 5, 2, 4, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 2, 4, 1, 5, 5, 1, 1, 1, 3, 3, 3, 3, 1, 1, 1, 2, 2, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 3, 0, 4, 1, 4, 4, 4, 4, 5, 3, 4, 4, 4, 5, 3, 5, 4, 4, 1, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 5, 1, 1, 1, 1, 0, 0, 0, 0, 5, 5, 1, 3, 3, 3, 3, 3, 5, 5, 4, 4, 4, 5, 4, 4, 4, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 3, 1, 3, 5, 5, 0, 0, 4, 5, 3, 1, 1, 4, 4, 5, 5, 5, 1, 1, 1, 5, 4, 1, 1, 1, 2, 4, 0, 4, 4, 2, 2, 4, 4, 0, 2, 4, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 2, 1, 1, 0, 0, 4, 2]"
33970,3113584,29.0,129,21.5,17.69,0.8147653685882688,100000,"[4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 1, 5, 1, 1, 1, 0, 0, 4, 4, 1, 4, 4, 4, 5, 5, 3, 5, 3, 1, 1, 1, 1, 1, 1, 3, 1, 3, 0, 5, 5, 5, 1, 1, 1, 5, 5, 3, 1, 5, 3, 5, 1, 1, 5, 4, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 5, 3, 5, 5, 0, 4, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 3, 3, 3, 5, 1, 1, 1, 2, 2, 4, 0, 4, 5, 3, 3, 4, 4, 1, 1, 1, 1, 1]"
33980,3114542,3.0,48,15.6,18.19,0.26268904795870185,100000,"[0, 0, 3, 2, 1, 4, 4, 4, 3, 0, 0, 0, 4, 4, 3, 3, 1, 1, 5, 5, 2, 1, 0, 5, 2, 5, 5, 0, 0, 0, 2, 4, 1, 1, 1, 5, 5, 3, 3, 3, 1, 1, 5, 3, 1, 5, 0, 3]"
33990,3115628,11.0,66,18.7,18.56,0.45434835366904736,100000,"[0, 5, 0, 0, 2, 2, 4, 4, 0, 4, 4, 4, 1, 1, 4, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 4, 5, 0, 1, 1, 3, 3, 1, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 1, 3, 1, 4, 1, 1, 2, 2, 2, 4, 2, 1, 1, 2, 2]"
34000,3116562,29.0,180,16.3,18.34,0.9413482237141579,100000,"[4, 4, 4, 4, 1, 3, 3, 3, 1, 1, 2, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 0, 0, 0, 0, 4, 0, 1, 1, 1, 1, 1, 1, 5, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 4, 5, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 3, 5, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 3, 3, 5, 3, 1, 1, 1, 5, 5, 1, 5, 5, 3, 3, 1, 1, 1, 1, 5, 3, 4, 1, 1, 1, 1, 1, 1, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 1, 3, 4, 1, 0, 1, 5, 1, 5, 4, 3, 4, 3, 3, 5, 0, 3, 3, 4, 5, 4, 1, 3, 3, 4, 3, 3, 3, 4, 4, 1, 2, 1, 4, 4, 3, 3, 3]"
34010,3117368,17.0,142,13.2,18.06,0.8413164783269167,100000,"[2, 2, 4, 4, 4, 3, 1, 1, 3, 1, 3, 1, 3, 5, 4, 3, 3, 3, 3, 1, 3, 3, 2, 1, 1, 3, 1, 1, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 5, 3, 3, 3, 5, 5, 1, 1, 4, 2, 4, 1, 1, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 4, 5, 5, 5, 0, 0, 5, 5, 0, 0, 0, 0, 0, 1, 1, 2, 5, 0, 2, 2, 3, 3, 3, 2, 0, 0, 1, 1, 1, 1, 1, 5, 5, 3, 0, 2, 4, 1, 5, 3, 3, 2, 0, 0, 4, 5, 2, 2, 5, 3, 3, 2, 1, 1, 1, 1, 1]"
34020,3118063,2.0,13,11.6,17.94,0.08894122578203678,100000,"[5, 5, 5, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1]"
34030,3119390,13.0,105,21.4,18.21,0.6938549701590091,100000,"[1, 5, 1, 2, 0, 0, 1, 1, 1, 0, 1, 1, 3, 3, 3, 1, 3, 3, 3, 4, 2, 4, 4, 4, 4, 1, 5, 1, 0, 1, 1, 1, 1, 2, 2, 5, 3, 5, 2, 0, 0, 1, 1, 0, 0, 2, 5, 5, 5, 3, 0, 3, 0, 5, 5, 3, 4, 3, 2, 2, 3, 3, 3, 1, 0, 0, 0, 0, 4, 3, 5, 5, 4, 0, 4, 4, 5, 5, 2, 2, 4, 0, 0, 3, 0, 1, 3, 1, 3, 5, 5, 5, 5, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
34040,3120328,6.0,62,15.6,17.83,0.45247293217107654,100000,"[1, 1, 3, 3, 3, 3, 5, 3, 5, 5, 5, 5, 5, 1, 2, 0, 4, 2, 0, 0, 2, 2, 1, 1, 1, 1, 0, 0, 5, 5, 5, 5, 5, 5, 2, 2, 2, 0, 0, 5, 5, 3, 3, 5, 5, 1, 5, 5, 1, 5, 1, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2]"
34050,3121293,0.0,17,15.9,17.35,0.10162589326500893,100000,"[3, 3, 3, 3, 1, 1, 0, 4, 1, 2, 0, 1, 0, 0, 0, 3, 0]"
34060,3122345,20.0,157,16.0,16.58,0.8900710199959576,100000,"[0, 0, 0, 1, 3, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 0, 4, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 4, 4, 3, 0, 0, 5, 0, 3, 0, 2, 1, 0, 5, 3, 0, 0, 0, 3, 4, 0, 0, 1, 5, 5, 2, 2, 4, 0, 5, 0, 1, 4, 0, 3, 3, 0, 0, 2, 3, 0, 3, 3, 4, 1, 2, 2, 2, 2, 1, 3, 1, 1, 1, 1, 3, 1, 5, 4, 4, 4, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 0, 0, 4, 2, 1, 1, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 2, 2, 2, 2, 2, 1, 3, 5, 1, 5, 1]"
34070,3123420,23.0,108,17.7,16.2,0.9223107588477433,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 5, 1, 1, 1, 2, 4, 4, 4, 1, 2, 2, 1, 4, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 4, 4, 4, 1, 5, 4, 1, 1, 5, 4, 1, 1, 1, 1, 1, 4, 5, 0, 0, 4, 1, 1, 5, 5, 5, 5, 5, 3, 5, 3, 3, 2, 3, 3, 3, 3, 1, 5, 5, 4, 2, 2, 1, 1, 0, 0, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 0, 0, 0, 1, 0, 0]"
34080,3124315,5.0,84,13.5,15.99,0.4780933386646211,100000,"[5, 5, 5, 1, 4, 0, 2, 0, 0, 0, 2, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 5, 5, 3, 3, 3, 5, 0, 1, 3, 3, 5, 2, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 2, 3, 3, 1, 2, 1, 3, 0, 2, 2, 0, 2, 2, 0, 0, 5, 5, 3, 5, 3, 3, 3, 5, 5, 1, 5, 3, 5, 5, 2, 2, 2, 1, 2, 2, 1, 1, 1, 4, 4, 1]"
34090,3125247,3.0,43,14.4,15.56,0.3099981937557459,100000,"[3, 0, 3, 0, 0, 3, 3, 3, 5, 0, 2, 0, 0, 0, 1, 4, 5, 2, 2, 0, 3, 5, 0, 3, 3, 2, 1, 5, 3, 0, 5, 5, 1, 5, 3, 2, 1, 1, 1, 1, 1, 1, 1]"
34100,3126155,18.0,70,16.5,15.58,0.48760592797771096,100000,"[4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 1, 1, 4, 4, 1, 1, 1, 5, 5, 5, 1, 1, 1, 1, 0, 0, 4, 2, 0, 1, 1, 4, 1, 5, 1, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 3, 0, 5, 0, 5, 0, 0, 0, 0, 0]"
34110,3127294,33.0,210,20.4,16.3,0.840800310485065,100000,"[0, 5, 5, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 4, 4, 4, 1, 2, 5, 5, 1, 1, 1, 1, 0, 0, 3, 3, 4, 4, 5, 5, 5, 1, 1, 5, 5, 5, 1, 3, 3, 3, 5, 1, 0, 3, 3, 3, 3, 5, 3, 3, 5, 5, 3, 5, 5, 2, 0, 4, 3, 3, 3, 3, 3, 3, 3, 2, 0, 5, 0, 0, 3, 3, 1, 1, 5, 5, 4, 3, 3, 3, 3, 2, 0, 1, 5, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 4, 5, 1, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 5, 2, 2, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 3, 3, 3, 3, 3, 1, 3, 1, 2, 3, 5, 3, 3, 1, 1, 1, 1, 1, 5, 4, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
34120,3127874,8.0,38,10.0,16.14,0.3753481488674879,100000,"[1, 4, 1, 5, 1, 1, 3, 3, 1, 1, 5, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4]"
34130,3129040,51.0,257,21.1,16.11,0.7659067299682647,100000,"[4, 4, 4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 1, 4, 4, 4, 4, 1, 5, 5, 1, 5, 1, 0, 0, 1, 1, 1, 0, 0, 1, 4, 2, 4, 4, 4, 5, 4, 1, 1, 3, 1, 5, 5, 3, 3, 3, 1, 1, 5, 0, 3, 3, 3, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 5, 5, 1, 1, 5, 1, 5, 5, 5, 5, 3, 2, 1, 4, 4, 4, 4, 0, 4, 5, 3, 5, 5, 3, 0, 1, 0, 1, 1, 0, 2, 2, 3, 1, 0, 4, 1, 1, 1, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 1, 1, 0, 2, 5, 4, 5, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 1, 5, 5, 3, 3, 3, 3, 2, 2, 3, 0, 0, 5, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 1, 1, 4, 1, 1, 1, 3, 3, 3, 1, 5, 5, 5, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 0, 1, 0, 0, 4, 5, 4, 4, 1, 0, 0, 0, 0, 4, 1, 5, 0, 4, 1, 1, 1, 1, 1, 5, 1, 0, 0, 0, 0, 4, 5, 1, 1, 5, 1, 1, 4, 1]"
34140,3129803,15.0,72,13.1,15.86,0.5065214461646974,100000,"[1, 1, 1, 5, 5, 5, 2, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 3, 5, 1, 5, 5, 2, 2, 2, 1, 1, 2, 2, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 5, 1, 2, 3, 3, 3, 1, 3, 3, 3, 0, 2, 1, 1, 1, 0, 5, 5, 5, 5, 2, 1, 1, 1, 1]"
34150,3130828,39.0,235,17.4,16.01,0.7411719732917845,100000,"[0, 0, 0, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 5, 1, 2, 1, 5, 0, 0, 1, 4, 0, 0, 0, 0, 2, 2, 2, 1, 0, 5, 5, 3, 0, 0, 0, 0, 0, 1, 5, 3, 0, 3, 5, 1, 4, 0, 0, 0, 0, 0, 5, 3, 1, 1, 5, 5, 5, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 5, 3, 3, 3, 1, 5, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 0, 1, 0, 0, 4, 4, 4, 0, 0, 5, 0, 0, 0, 4, 1, 5, 0, 4, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 5, 3, 3, 1, 3, 5, 5, 1, 3, 5, 3, 3, 3, 3, 5, 5, 5, 5, 4, 2, 4, 4, 2, 0, 1, 1, 2, 3, 3, 4, 1, 1, 1, 1, 1, 0, 1, 3, 3, 1, 0, 0, 1, 1, 1, 0, 5, 3, 3, 3, 0, 5, 5, 4, 4, 5, 1, 1, 1, 1, 0, 5, 0, 2, 2, 1, 5, 1, 0, 2, 2, 1, 5, 5, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 4, 5, 2, 5, 2, 5, 5]"
34160,3131949,11.0,44,19.6,16.37,0.30976895336061716,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 5, 1, 1, 1, 2, 4, 4, 2, 1, 2, 2, 1, 4, 1, 1, 1, 0, 0, 0, 0, 0, 4, 4, 5, 0, 5, 5, 5, 5, 5]"
34170,3133138,1.0,16,18.5,16.45,0.09789737779647112,100000,"[3, 3, 3, 3, 3, 1, 5, 2, 1, 4, 0, 0, 1, 4, 2, 2]"
34180,3134257,24.0,94,20.9,17.19,0.5364359118975699,100000,"[4, 4, 4, 4, 4, 4, 1, 0, 0, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 1, 4, 1, 4, 5, 5, 1, 5, 1, 0, 1, 1, 1, 0, 0, 1, 4, 4, 4, 4, 4, 5, 3, 3, 5, 5, 3, 3, 4, 3, 3, 1, 4, 4, 3, 1, 5, 3, 3, 1, 1, 5, 2, 1, 3, 3, 5, 5, 5, 5, 4, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
34190,3134984,4.0,47,11.9,16.94,0.30040032626129687,100000,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 4, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 2, 5, 3, 5, 5, 5, 5, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
34200,3135804,2.0,19,14.6,16.75,0.11714907083660364,100000,"[3, 3, 3, 5, 1, 2, 1, 3, 3, 5, 0, 3, 3, 3, 3, 3, 3, 3, 3]"
34210,3137044,32.0,160,23.1,17.02,0.8571709701791406,100000,"[4, 4, 4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 5, 5, 1, 5, 1, 1, 1, 1, 1, 0, 4, 4, 0, 4, 4, 4, 5, 3, 3, 5, 3, 3, 1, 3, 1, 3, 1, 1, 1, 2, 2, 4, 1, 1, 3, 1, 1, 3, 5, 1, 3, 3, 5, 1, 1, 1, 1, 4, 2, 2, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 5, 5, 5, 3, 5, 3, 3, 1, 5, 1, 4, 4, 5, 0, 4, 1, 4, 4, 5, 3, 4, 5, 5, 1, 3, 1, 3, 3, 3, 2, 4, 4, 0, 0, 0, 0, 1, 5, 3, 0, 0, 1, 0, 2, 4, 5, 1, 1, 2, 3, 3, 3, 5, 3, 3, 0, 5, 0, 5, 3, 2, 2, 5]"
34220,3137802,4.0,84,11.8,17.2,0.5879431739449501,100000,"[3, 3, 3, 3, 3, 3, 3, 2, 0, 1, 3, 3, 3, 5, 5, 2, 1, 1, 1, 1, 2, 1, 5, 0, 0, 4, 4, 4, 3, 4, 5, 5, 2, 2, 1, 3, 3, 5, 2, 4, 5, 3, 1, 3, 3, 2, 1, 0, 3, 5, 1, 5, 0, 0, 4, 4, 5, 3, 3, 0, 0, 3, 3, 3, 3, 3, 3, 1, 3, 0, 5, 3, 3, 3, 5, 1, 4, 3, 5, 2, 2, 2, 2, 2]"
34230,3138563,2.0,33,12.2,16.31,0.25473121367394924,100000,"[4, 4, 4, 1, 2, 4, 4, 1, 2, 4, 4, 5, 1, 3, 3, 3, 0, 5, 3, 2, 2, 3, 5, 0, 0, 0, 3, 3, 1, 5, 5, 5, 3]"
34240,3139837,16.0,137,21.1,17.11,0.828420165926218,100000,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 3, 3, 5, 5, 5, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 3, 3, 2, 0, 1, 0, 1, 1, 1, 1, 1, 3, 2, 2, 2, 4, 5, 3, 4, 4, 4, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 2, 2, 0, 3, 3, 1, 1, 1, 1, 2, 5, 4, 4, 4, 0, 0, 4, 1, 0, 1, 0, 5, 5, 3, 3, 1, 0, 1, 5, 1, 0, 3, 3, 4, 5, 5, 0, 3, 0, 1, 1, 1, 1, 2, 2, 4, 4, 4, 4, 2, 4, 5, 3]"
34250,3140802,27.0,92,16.7,17.04,0.5031297686509788,100000,"[4, 4, 4, 4, 1, 0, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 5, 5, 1, 5, 1, 0, 1, 1, 1, 0, 0, 1, 4, 4, 4, 4, 4, 5, 3, 3, 5, 5, 3, 1, 1, 1, 0, 1, 3, 0, 5, 5, 3, 1, 1, 1, 1, 5, 1, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 0, 5, 2, 5, 4, 4, 4, 0, 4, 4, 4]"
34260,3141765,26.0,134,16.8,16.76,0.7611943101510406,100000,"[5, 5, 3, 2, 2, 1, 3, 0, 0, 3, 2, 2, 2, 2, 5, 0, 5, 3, 3, 3, 3, 1, 1, 5, 3, 2, 4, 1, 0, 5, 1, 0, 2, 5, 1, 1, 1, 1, 1, 1, 1, 5, 4, 4, 4, 4, 2, 4, 1, 5, 5, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2, 2, 1, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 0, 4, 5, 4, 2, 4, 1, 5, 0, 0, 0, 0, 4, 1, 1, 5, 4, 1, 5, 5, 4, 5, 4, 4, 4, 1, 1, 1, 1, 5, 5, 3, 3, 0, 0, 5, 0, 0, 0, 1, 3, 3, 5, 1, 1, 1, 5, 0, 0, 0, 4, 4, 4, 4, 4, 4, 0, 4]"
34270,3142978,21.0,139,18.5,16.76,0.8535200775368139,100000,"[1, 1, 1, 3, 0, 3, 3, 2, 2, 2, 3, 1, 1, 4, 2, 1, 5, 5, 5, 2, 5, 5, 1, 1, 3, 2, 4, 4, 0, 3, 3, 3, 4, 3, 0, 3, 3, 0, 2, 0, 0, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 4, 4, 4, 4, 4, 5, 4, 5, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 5, 5, 2, 2, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 4, 4, 0, 0, 5, 0, 0, 4, 1, 1, 1, 1, 1, 5, 1, 1, 0, 0, 0, 1, 1, 0, 4, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 1, 1, 1, 5, 5, 5, 1, 0, 1, 1, 1, 1, 1]"
34280,3144436,35.0,185,23.0,16.97,0.7369170328602195,100000,"[4, 4, 4, 4, 4, 4, 4, 1, 0, 0, 0, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 4, 1, 1, 1, 0, 4, 2, 0, 1, 4, 4, 4, 5, 3, 3, 5, 5, 3, 1, 1, 1, 1, 1, 0, 5, 0, 5, 3, 3, 1, 1, 1, 1, 5, 3, 3, 5, 5, 1, 1, 5, 4, 1, 1, 1, 1, 1, 1, 0, 0, 1, 5, 2, 1, 1, 1, 5, 5, 5, 3, 5, 3, 3, 3, 2, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 1, 2, 5, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 4, 3, 3, 5, 2, 0, 0, 0, 1, 0, 3, 1, 2, 0, 0, 0, 1, 4, 0, 0, 4, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 1, 5, 2, 4, 3, 0, 4, 2, 1, 2, 2, 2, 3, 1, 3]"
34290,3145194,0.0,17,14.1,17.19,0.07402166305109859,100000,"[0, 1, 0, 5, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
34300,3145840,3.0,23,10.5,16.78,0.1048188079148531,100000,"[3, 0, 0, 2, 5, 5, 5, 3, 1, 2, 2, 4, 2, 0, 0, 4, 2, 2, 5, 1, 2, 1, 5]"
34310,3146669,6.0,59,12.0,15.67,0.4059389363974333,100000,"[3, 5, 5, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 1, 5, 1, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 3, 5, 5, 5, 4, 2, 4, 4, 2, 1, 3, 1, 2, 1, 0, 0, 5, 5, 2, 5, 5, 0, 0, 0, 0, 0]"
34320,3147567,2.0,52,15.9,16.08,0.3346958742477,100000,"[3, 0, 3, 3, 0, 3, 1, 2, 2, 0, 0, 3, 3, 3, 3, 3, 3, 2, 1, 3, 3, 5, 5, 5, 4, 2, 2, 4, 5, 5, 3, 3, 5, 1, 1, 3, 5, 1, 1, 1, 1, 2, 4, 3, 2, 2, 3, 3, 3, 3, 3, 3]"
34330,3148570,21.0,106,15.6,16.42,0.668139677029103,100000,"[1, 1, 1, 1, 3, 3, 3, 1, 3, 1, 3, 3, 3, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 2, 2, 1, 4, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 4, 4, 1, 0, 0, 0, 4, 1, 5, 0, 4, 1, 4, 4, 5, 3, 1, 5, 5, 1, 1, 4, 5, 1, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 2, 3, 3, 3, 1, 1, 5, 4, 2, 2, 1, 1, 4, 1, 1, 4, 5, 4, 4, 2, 4]"
