episode,total_steps,episode_return,episode_length,mean_return_10,mean_return_100,avg_loss,buffer_size,actions_taken
36130,2882895,32.0,176,13.1,12.16,0.9779788535088301,100000,"[4, 4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 5, 1, 5, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 4, 0, 0, 0, 0, 4, 2, 5, 4, 5, 4, 3, 4, 5, 4, 4, 4, 1, 1, 4, 4, 4, 4, 1, 4, 4, 5, 3, 5, 5, 5, 3, 3, 5, 3, 3, 3, 5, 3, 5, 5, 5, 5, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 5, 3, 5, 3, 3, 3, 4, 3, 4, 1, 1, 1, 1, 1, 1, 2, 4, 4, 4, 2, 2, 4, 4, 4, 4, 4, 0, 3, 0, 0, 0, 2, 2, 5, 0, 0, 1, 3, 3, 3, 1, 0, 5, 1, 1, 1, 1, 4, 4, 1, 4, 3, 3, 3, 3, 2, 0, 1, 0, 1, 0, 0, 0, 5, 3, 3, 4, 0, 2, 3, 3, 3, 2, 3, 1, 1, 4, 3, 5, 1, 0, 3, 1, 1, 1]"
36140,2883467,3.0,52,9.0,11.73,0.39459239691495895,100000,"[3, 3, 3, 1, 3, 3, 0, 0, 0, 1, 3, 2, 1, 0, 5, 5, 5, 0, 3, 3, 5, 5, 5, 3, 3, 3, 3, 3, 1, 0, 3, 3, 3, 1, 1, 1, 0, 1, 3, 3, 2, 4, 2, 2, 4, 4, 4, 4, 0, 0, 0, 5]"
36150,2884236,4.0,33,12.5,11.97,0.33113832771778107,100000,"[3, 3, 3, 4, 0, 4, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 1, 4, 3, 5, 5, 5, 3, 3, 0, 2, 4, 4, 4, 4, 2, 2]"
36160,2884959,3.0,43,11.3,11.93,0.3131555337458849,100000,"[3, 3, 3, 1, 4, 1, 0, 0, 0, 0, 3, 0, 3, 0, 3, 2, 5, 5, 3, 3, 1, 1, 1, 0, 3, 1, 0, 1, 0, 0, 1, 3, 3, 3, 4, 2, 2, 2, 4, 4, 2, 4, 4]"
36170,2885743,13.0,52,13.4,12.18,0.3980035074055195,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 2, 5, 5, 1, 1, 5, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 2, 5, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1]"
36180,2886458,20.0,156,10.9,12.12,0.9842238868586719,100000,"[0, 3, 3, 2, 1, 1, 1, 1, 5, 5, 5, 1, 1, 1, 0, 4, 1, 1, 1, 0, 1, 0, 0, 1, 1, 3, 3, 5, 1, 1, 1, 1, 2, 2, 2, 2, 1, 4, 1, 0, 1, 4, 1, 5, 1, 2, 4, 4, 4, 4, 4, 4, 5, 5, 0, 5, 5, 2, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 1, 4, 2, 2, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 4, 1, 4, 0, 0, 3, 4, 1, 0, 1, 1, 1, 1, 1, 5, 3, 5, 5, 5, 1, 1, 3, 3, 4, 5, 1, 1, 1, 5, 1, 3, 3, 5, 4, 4, 4, 4, 4, 0, 3, 3, 0, 1, 1, 0, 1, 1, 1, 3, 0, 1, 3, 0, 1, 1, 0, 0, 3, 4, 0, 4, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
36190,2887328,25.0,128,12.6,12.13,0.8706175258848816,100000,"[4, 4, 4, 4, 4, 2, 4, 5, 5, 5, 4, 3, 3, 3, 3, 3, 3, 5, 1, 1, 2, 4, 5, 5, 5, 5, 2, 2, 2, 2, 4, 2, 4, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 0, 3, 4, 5, 4, 3, 4, 3, 3, 2, 4, 3, 4, 2, 4, 4, 4, 1, 0, 1, 4, 4, 4, 3, 3, 1, 5, 5, 5, 5, 5, 5, 3, 3, 1, 3, 3, 5, 1, 5, 4, 3, 4, 2, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 0, 2, 4, 4, 2, 2, 2, 4, 2, 2, 2, 2]"
36200,2888104,22.0,165,11.4,11.93,1.1694019325077534,100000,"[4, 1, 4, 1, 0, 0, 2, 2, 4, 4, 4, 4, 4, 2, 5, 2, 4, 4, 3, 4, 4, 5, 1, 1, 1, 1, 1, 1, 1, 5, 5, 3, 3, 3, 1, 0, 0, 0, 5, 0, 0, 5, 3, 3, 3, 5, 5, 1, 4, 2, 2, 4, 4, 4, 5, 0, 5, 5, 5, 5, 5, 3, 3, 5, 1, 5, 5, 5, 5, 4, 1, 4, 1, 2, 1, 2, 2, 2, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 4, 5, 5, 1, 0, 1, 1, 1, 4, 4, 4, 5, 1, 0, 0, 5, 5, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 3, 1, 1, 2, 1, 4, 4, 1, 2, 3, 4, 2, 0, 5, 0, 3, 2, 5, 1, 4, 5, 1, 5, 2, 2, 3, 0, 0, 4, 2, 2, 3, 4, 5, 4, 4, 0, 0, 0, 4, 0, 4, 0, 1, 1, 1, 0]"
36210,2889119,33.0,195,14.4,11.93,0.8505084393545985,100000,"[4, 2, 4, 5, 5, 5, 4, 5, 3, 1, 3, 3, 3, 5, 0, 1, 1, 4, 4, 4, 4, 4, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 1, 4, 4, 5, 4, 3, 4, 5, 1, 4, 1, 4, 1, 1, 1, 4, 4, 4, 2, 0, 0, 0, 0, 1, 1, 1, 1, 1, 4, 1, 1, 4, 4, 5, 4, 5, 5, 5, 3, 3, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 2, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 5, 4, 4, 3, 3, 5, 3, 4, 5, 1, 1, 1, 4, 1, 1, 1, 4, 1, 4, 0, 0, 2, 2, 0, 3, 4, 1, 1, 4, 5, 4, 3, 0, 4, 4, 3, 4, 4, 1, 0, 5, 5, 1, 1, 1, 5, 0, 4, 0, 4, 4, 4, 4, 4, 4]"
36220,2890079,2.0,40,12.7,12.13,0.3674615230411291,100000,"[4, 4, 4, 4, 2, 2, 1, 1, 5, 1, 1, 1, 5, 3, 0, 0, 4, 2, 2, 1, 1, 1, 4, 1, 1, 3, 4, 2, 5, 3, 3, 3, 1, 3, 5, 5, 5, 5, 5, 0]"
36230,2891230,34.0,163,18.2,12.64,1.1314706113189459,100000,"[4, 4, 4, 4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 4, 0, 5, 4, 4, 2, 5, 4, 3, 4, 3, 4, 2, 1, 4, 2, 2, 4, 1, 1, 1, 3, 3, 5, 1, 3, 5, 5, 5, 1, 3, 3, 3, 3, 3, 5, 5, 1, 1, 1, 2, 2, 2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 4, 4, 4, 4, 2, 2, 2, 4, 4, 4, 1, 1, 4, 5, 4, 0, 0, 4, 4, 4, 4, 2, 2, 3, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 4, 0, 3, 1, 1, 1, 1, 1, 5, 5, 5, 3, 1, 5, 3, 3, 4, 5, 0, 5, 5, 5, 5, 5, 5, 5]"
36240,2891757,2.0,25,8.4,12.58,0.18135284259915352,100000,"[3, 5, 3, 1, 5, 5, 5, 1, 5, 2, 2, 2, 4, 4, 4, 5, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
36250,2892722,2.0,49,14.5,12.78,0.46574197709560394,100000,"[3, 3, 3, 0, 3, 1, 3, 5, 1, 1, 5, 2, 4, 2, 1, 4, 1, 1, 3, 3, 5, 5, 5, 2, 2, 1, 5, 3, 4, 4, 1, 1, 3, 4, 0, 2, 2, 2, 1, 2, 2, 0, 1, 1, 3, 3, 0, 0, 0]"
36260,2893421,2.0,45,9.4,12.59,0.3933227118104696,100000,"[2, 0, 0, 1, 1, 1, 4, 1, 1, 0, 2, 5, 1, 5, 1, 0, 0, 3, 3, 0, 0, 4, 4, 4, 3, 1, 1, 1, 1, 5, 1, 1, 4, 5, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3]"
36270,2894120,21.0,138,11.0,12.35,1.1404184568673372,100000,"[2, 3, 3, 3, 3, 3, 3, 5, 3, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 4, 4, 4, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 4, 4, 3, 1, 4, 1, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 4, 1, 4, 4, 4, 4, 5, 3, 3, 5, 5, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 3, 3, 3, 1, 1, 1, 4, 2, 2, 4, 4, 4, 4, 1, 0, 0, 1, 1, 1, 5, 1, 5, 5, 2, 1, 4, 5, 1, 4, 5, 5, 1, 3, 2, 4, 2, 4, 2, 4, 0]"
36280,2895055,3.0,34,13.5,12.61,0.16497781046200544,100000,"[0, 0, 0, 3, 3, 4, 2, 4, 4, 4, 0, 1, 4, 3, 4, 5, 5, 0, 0, 2, 0, 5, 0, 0, 5, 2, 2, 1, 0, 0, 0, 0, 0, 0]"
36290,2896022,21.0,126,14.9,12.84,1.0186642142944038,100000,"[4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 5, 3, 3, 3, 3, 5, 5, 1, 4, 4, 4, 4, 4, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 4, 4, 2, 5, 3, 4, 1, 1, 4, 5, 4, 4, 4, 1, 4, 4, 1, 1, 1, 0, 1, 4, 4, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 4, 4, 5, 5, 5, 5, 3, 3, 3, 1, 1, 1, 5, 5, 3, 3, 3, 5, 1, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 5, 0, 1, 3, 3, 4, 5, 5, 5, 4, 0, 2, 1, 2, 3, 3, 3, 3, 3, 3, 5, 5]"
36300,2896860,17.0,141,12.8,12.98,1.2015944048762321,100000,"[1, 1, 1, 1, 1, 0, 3, 3, 3, 3, 1, 1, 1, 2, 2, 2, 0, 1, 4, 4, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 0, 0, 0, 4, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 3, 1, 1, 0, 0, 3, 0, 2, 4, 1, 2, 0, 3, 3, 1, 4, 2, 0, 1, 1, 1, 0, 5, 1, 1, 1, 1, 1, 1, 4, 2, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 3, 0, 0, 5, 5, 3, 3, 3, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
36310,2898118,32.0,193,19.6,13.5,1.0914560533128679,100000,"[4, 4, 4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 4, 4, 4, 5, 4, 1, 1, 5, 4, 4, 1, 2, 1, 4, 1, 4, 4, 4, 4, 4, 5, 3, 3, 5, 5, 3, 3, 3, 0, 0, 5, 3, 5, 5, 1, 1, 1, 4, 2, 2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 5, 5, 3, 3, 3, 5, 5, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 4, 0, 4, 4, 4, 4, 4, 3, 2, 1, 5, 1, 1, 1, 1, 1, 4, 5, 1, 1, 1, 1, 1, 1, 1, 1, 0, 3, 2, 3, 1, 3, 1, 1, 3, 5, 1, 3, 3, 0, 4, 3, 4, 0, 0, 3, 2, 4, 0, 2, 4, 4, 3, 3, 4, 4, 4, 1, 1, 5, 5, 4, 4, 4, 0, 0, 0, 0]"
36320,2898889,18.0,69,13.2,13.55,0.504588607698679,100000,"[4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 3, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 5, 4, 5, 2, 4, 5, 4, 5, 4, 4, 4, 2, 1, 2, 4, 4, 1, 5, 1, 1, 1, 3, 3, 3, 1, 3]"
36330,2899705,3.0,57,12.5,12.98,0.4087331808404997,100000,"[3, 0, 0, 2, 1, 0, 0, 0, 5, 5, 2, 0, 0, 1, 5, 5, 5, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 5, 5, 5, 0, 3, 5, 5, 4, 2, 2, 4, 4, 4, 0, 3, 0, 3, 0, 1, 1, 1, 1, 1, 1, 1]"
36340,2900549,25.0,127,13.5,13.49,1.0223298761993647,100000,"[4, 4, 4, 4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 3, 5, 5, 3, 5, 5, 1, 1, 4, 4, 4, 4, 4, 1, 2, 4, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 4, 4, 5, 0, 4, 5, 4, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 0, 1, 2, 4, 3, 3, 3, 5, 3, 3, 3, 5, 3, 3, 3, 5, 5, 5, 5, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 5, 5, 4, 2, 2, 4, 5, 5, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 2, 0, 2, 1, 2, 2, 4, 4, 4, 4, 4, 4]"
36350,2901280,0.0,18,10.3,13.07,0.15872987732291222,100000,"[3, 0, 0, 3, 2, 0, 4, 1, 1, 2, 2, 2, 4, 4, 1, 1, 1, 4]"
36360,2902008,15.0,64,11.3,13.26,0.4561906913295388,100000,"[4, 4, 4, 4, 2, 2, 4, 5, 5, 1, 1, 1, 1, 1, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 4, 4, 5, 4, 2, 3, 1, 4, 5, 4, 4, 3, 4, 5, 2, 3, 5, 5, 5, 5, 5, 5, 5]"
36370,2902773,4.0,39,11.9,13.35,0.3565610907971859,100000,"[3, 3, 3, 3, 1, 3, 3, 5, 1, 3, 0, 4, 5, 5, 5, 5, 3, 3, 3, 5, 2, 0, 3, 4, 4, 4, 1, 4, 4, 0, 3, 3, 3, 1, 4, 1, 4, 4, 1]"
36380,2903479,4.0,27,11.8,13.18,0.16500001028180122,100000,"[2, 2, 2, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
36390,2904369,9.0,114,13.6,13.05,0.9649158790707588,100000,"[3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 4, 1, 2, 2, 3, 4, 3, 3, 2, 3, 5, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 2, 1, 4, 2, 2, 1, 4, 4, 4, 4, 4, 4, 3, 2, 3, 4, 0, 0, 1, 0, 0, 0, 1, 5, 5, 5, 1, 5, 0, 5, 3, 0, 3, 5, 3, 1, 0, 4, 4, 3, 3, 0, 5, 5, 1, 1, 2, 1, 1, 1, 4, 0, 0, 1, 3, 1, 1, 4, 5, 0, 3, 3, 3, 4, 0, 0, 3, 3, 3, 1, 4, 4, 0, 0, 0, 3, 0, 0, 0, 5, 4, 0]"
36400,2905217,25.0,110,12.2,12.99,0.8963964637368917,100000,"[4, 4, 4, 2, 4, 5, 5, 2, 2, 5, 3, 3, 3, 3, 3, 5, 3, 1, 4, 4, 5, 2, 5, 5, 5, 5, 2, 2, 2, 2, 4, 4, 4, 1, 1, 1, 1, 4, 1, 0, 4, 3, 4, 4, 5, 4, 1, 5, 4, 1, 1, 1, 5, 4, 4, 4, 2, 2, 0, 0, 1, 1, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 5, 1, 1, 4, 4, 2, 4, 4, 4, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 4, 5, 4, 1]"
36410,2906025,1.0,17,11.6,12.19,0.08630986325442791,100000,"[0, 3, 1, 3, 3, 3, 0, 2, 4, 3, 2, 2, 3, 2, 0, 2, 3]"
36420,2906900,28.0,166,11.8,12.05,0.9217069306178018,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 4, 4, 4, 2, 4, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 4, 4, 5, 4, 5, 4, 5, 4, 5, 4, 4, 4, 4, 5, 1, 2, 3, 1, 1, 1, 1, 4, 4, 4, 1, 1, 4, 4, 4, 3, 5, 3, 3, 5, 5, 5, 5, 3, 3, 3, 3, 3, 5, 5, 5, 5, 1, 4, 2, 2, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 4, 3, 4, 3, 4, 3, 0, 4, 4, 4, 5, 5, 5, 1, 1, 1, 1, 1, 1, 4, 4, 1, 4, 4, 3, 1, 1, 1, 5, 0, 1, 4, 3, 0, 0, 5, 3, 3, 0, 0, 0, 2, 3, 0, 5, 5, 3, 5, 3, 3, 1, 3, 1, 2, 3]"
36430,2907940,22.0,97,16.8,12.48,0.776721429079771,100000,"[4, 4, 4, 4, 4, 4, 4, 2, 4, 5, 5, 2, 2, 5, 3, 3, 3, 3, 3, 5, 1, 1, 4, 2, 5, 5, 5, 5, 5, 5, 2, 2, 4, 4, 4, 2, 4, 1, 1, 1, 1, 0, 1, 4, 4, 5, 4, 4, 3, 1, 1, 4, 5, 4, 0, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 5, 3, 3, 1, 1, 0, 0, 0, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4]"
36440,2908883,4.0,29,12.3,12.36,0.26982361264526844,100000,"[3, 3, 2, 2, 4, 4, 2, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 4, 4, 5, 1, 5, 4]"
36450,2909732,4.0,19,12.1,12.54,0.20141299907118082,100000,"[4, 1, 1, 3, 1, 1, 5, 1, 2, 4, 5, 5, 4, 4, 4, 4, 4, 4, 4]"
36460,2910672,0.0,19,14.6,12.87,0.11479570530354977,100000,"[5, 0, 1, 0, 4, 0, 0, 0, 0, 1, 5, 4, 4, 1, 1, 1, 1, 1, 1]"
36470,2911510,29.0,153,13.7,13.05,0.9991001840680838,100000,"[4, 4, 2, 2, 4, 5, 5, 2, 4, 5, 3, 1, 5, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 1, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 2, 3, 2, 5, 4, 1, 1, 1, 4, 5, 4, 4, 4, 2, 4, 4, 2, 2, 1, 4, 1, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 3, 3, 3, 1, 5, 4, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 3, 1, 1, 3, 5, 3, 4, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 4, 4, 1, 4, 1, 4, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 4, 3, 4, 2, 1, 3, 1, 3, 3, 0, 0]"
36480,2912190,1.0,21,9.6,12.83,0.1876951102167368,100000,"[5, 3, 5, 5, 1, 5, 4, 3, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 1, 1, 5]"
36490,2912769,4.0,28,9.1,12.38,0.2384573519229889,100000,"[3, 0, 0, 5, 5, 3, 4, 3, 3, 3, 0, 0, 0, 0, 5, 5, 2, 1, 1, 1, 4, 4, 4, 1, 4, 1, 4, 4]"
36500,2913490,19.0,128,11.5,12.31,1.00630170898512,100000,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 5, 1, 1, 4, 4, 4, 2, 4, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 4, 4, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 0, 2, 2, 2, 1, 2, 2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 5, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 1, 1, 1, 3, 1, 4, 4, 4, 2, 5, 5, 5, 1, 1, 1, 4, 4, 4, 4, 4, 0, 0, 0, 3, 1, 5, 5, 5, 5, 0, 4, 1, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5]"
36510,2914480,31.0,188,15.6,12.71,0.8994656810536981,100000,"[4, 4, 4, 4, 2, 2, 5, 4, 5, 2, 5, 5, 3, 3, 3, 3, 3, 5, 1, 1, 4, 4, 4, 4, 4, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 4, 4, 2, 5, 4, 5, 4, 3, 2, 5, 4, 5, 4, 4, 4, 4, 4, 2, 2, 1, 4, 4, 0, 4, 4, 4, 3, 3, 3, 3, 5, 5, 5, 5, 1, 5, 5, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 5, 2, 2, 5, 1, 3, 1, 1, 3, 5, 3, 3, 3, 3, 5, 2, 2, 2, 1, 4, 4, 0, 4, 4, 4, 1, 4, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 5, 5, 3, 5, 5, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 5, 5, 1, 5, 5, 4, 4, 0, 5, 1, 1, 5, 3, 3, 1, 1, 1, 1, 1, 1]"
36520,2915427,6.0,61,13.6,12.89,0.41793769551441073,100000,"[5, 5, 5, 5, 3, 3, 5, 5, 1, 5, 5, 2, 4, 2, 4, 2, 2, 4, 4, 4, 5, 4, 2, 1, 1, 1, 3, 3, 2, 1, 1, 1, 0, 5, 4, 2, 3, 5, 4, 1, 0, 3, 4, 4, 4, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]"
36530,2916070,8.0,81,9.2,12.13,0.6417897520586848,100000,"[3, 3, 3, 3, 5, 5, 5, 2, 2, 2, 1, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 0, 3, 3, 3, 1, 0, 1, 0, 1, 1, 3, 3, 3, 1, 2, 3, 3, 5, 5, 5, 4, 3, 3, 5, 5, 4, 1, 2, 0, 3, 4, 3, 4, 4, 4, 1, 1, 1, 0, 4, 0, 1, 0, 2, 4, 2, 1, 0, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
36540,2916904,0.0,45,11.4,12.04,0.3651738078624476,100000,"[3, 0, 0, 0, 0, 2, 1, 1, 4, 3, 5, 5, 3, 2, 1, 1, 1, 2, 1, 3, 1, 1, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1]"
36550,2917674,18.0,81,11.5,11.98,0.6355272741056979,100000,"[4, 4, 4, 4, 4, 4, 2, 4, 5, 5, 2, 2, 1, 3, 3, 3, 3, 3, 5, 0, 1, 4, 2, 5, 5, 5, 5, 5, 2, 2, 4, 4, 4, 2, 4, 1, 1, 1, 0, 1, 0, 4, 2, 2, 3, 4, 3, 1, 4, 0, 1, 1, 1, 1, 1, 4, 4, 4, 2, 4, 4, 2, 4, 1, 1, 1, 4, 4, 4, 4, 4, 4, 3, 4, 4, 1, 1, 1, 1, 1, 1]"
36560,2918517,19.0,156,12.0,11.72,0.9682085935492069,100000,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 2, 1, 2, 1, 1, 1, 1, 4, 4, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 3, 2, 1, 1, 3, 1, 1, 1, 1, 0, 1, 4, 4, 1, 1, 0, 0, 1, 1, 4, 1, 4, 2, 1, 3, 1, 5, 5, 1, 4, 1, 1, 1, 1, 1, 5, 0, 3, 4, 2, 0, 1, 2, 4, 2, 2, 1, 2, 1, 0, 3, 5, 5, 5, 3, 0, 0, 1, 2, 3, 4, 2, 0, 4, 3, 0, 4, 4, 0, 0, 4, 2, 5, 1, 4, 4, 4, 0, 3, 5, 3, 5, 5, 3, 5, 5, 0, 3, 3, 3, 3, 1, 3, 0, 3, 3, 2, 1, 5, 3, 3, 3, 1, 2, 0, 2, 0, 0, 3]"
36570,2919190,8.0,36,10.7,11.42,0.2597151417285204,100000,"[4, 4, 4, 4, 4, 2, 2, 5, 5, 2, 2, 5, 5, 3, 3, 3, 3, 3, 5, 1, 1, 4, 4, 5, 5, 5, 5, 5, 2, 2, 4, 4, 4, 3, 3, 5]"
36580,2919954,9.0,82,12.0,11.66,0.5987541074864566,100000,"[3, 3, 3, 2, 1, 1, 1, 3, 3, 1, 1, 4, 2, 2, 4, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 4, 5, 2, 2, 3, 3, 2, 2, 4, 4, 4, 1, 3, 0, 0, 0, 4, 0, 0, 3, 0, 0, 5, 5, 5, 5, 1, 1, 1, 1, 1, 1, 3, 5, 3, 1, 0, 0, 1, 0, 0, 4, 4, 3, 4, 4, 1]"
36590,2920631,0.0,13,9.5,11.7,0.07997609861195087,100000,"[1, 1, 1, 0, 5, 1, 1, 1, 1, 1, 1, 1, 1]"
